wave,state,band,band_lbl,pass3,n_raw,n_eff,mandate_exposure
2009,MI,3,35-44,0.24268206809727452,108,100.19734680442349,0.0
2009,MI,4,45-54,0.35813451676799274,120,109.63770834820713,0.0
2009,MI,5,55-64,0.21648367807424757,97,89.84564452390585,0.0
2009,MI,6,65+,0.3407959178590431,93,88.37082904626223,0.0
2009,MN,1,18-24,0.3038001336749187,69,63.04495049835502,0.0
2009,MN,2,25-34,0.3709850589893883,101,88.93156494362752,0.0
2009,MN,3,35-44,0.2585706990136826,105,94.60534185552685,0.0
2009,MN,4,45-54,0.3422837778574737,119,110.96007547478752,0.0
2009,MN,5,55-64,0.3222568390623169,84,77.12284311978904,0.0
2009,MN,6,65+,0.34732729538146956,87,81.51014567588457,0.0
2009,MO,1,18-24,0.17493318495083995,68,63.28130211069751,0.0
2009,MO,2,25-34,0.27747329961694295,97,87.42268763482296,0.0
2009,MO,3,35-44,0.2994780532831659,103,93.60862070882321,0.0
2009,MO,4,45-54,0.30639474799203537,113,105.02005581210209,0.0
2009,MO,5,55-64,0.4097027064947642,88,82.04549542531136,0.0
2009,MO,6,65+,0.2651746305961732,92,87.34136706708689,0.0
2009,MS,1,18-24,0.19530115230985784,74,70.51113328053029,0.0
2009,MS,2,25-34,0.1652508346792506,115,109.17385315562312,0.0
2009,MS,3,35-44,0.27104232326325917,112,102.03882608232476,0.0
2009,MS,4,45-54,0.26915087019945244,128,117.44531937553448,0.0
2009,MS,5,55-64,0.2752561155697659,83,77.3229280893528,0.0
2009,MS,6,65+,0.3150597034880054,46,43.029523646114114,0.0
2009,MT,1,18-24,0.10915816778405392,42,38.74516035854862,0.0
2009,MT,2,25-34,0.17528631911456333,73,65.3733159404935,0.0
2009,MT,3,35-44,0.21478755875840874,90,81.67969927279131,0.0
2009,MT,4,45-54,0.2706678622991439,109,101.79402335461214,0.0
2009,MT,5,55-64,0.27141256372593725,87,79.52050084193861,0.0
2009,MT,6,65+,0.25269526384568153,65,59.71189773956216,0.0
2009,NC,1,18-24,0.14336424293730102,71,65.92551088015671,0.7142857142857143
2009,NC,2,25-34,0.15564531347774815,100,86.77551123073093,0.0
2009,NC,3,35-44,0.2272707354532721,110,101.62782223047977,0.0
2009,NC,4,45-54,0.2925774575775717,121,110.75295221393644,0.0
2009,NC,5,55-64,0.30934801625637515,89,81.91911282507982,0.0
2009,NC,6,65+,0.29523181247884117,84,78.93523737329943,0.0
2009,ND,1,18-24,0.17828155942678847,50,46.01134729657648,0.0
2009,ND,2,25-34,0.12941678395874587,82,73.07944505706577,0.0
2009,ND,3,35-44,0.182549184099459,83,75.98960196848527,0.0
2009,ND,4,45-54,0.3097119388669914,105,97.506040562111,0.0
2009,ND,5,55-64,0.2667219462935801,80,74.98075304360711,0.0
2009,ND,6,65+,0.2715939407268463,33,30.7697300952887,0.0
2009,NE,1,18-24,0.1736471757443075,61,53.83750650097062,0.0
2009,NE,2,25-34,0.2561571234067117,96,84.49823289058145,0.0
2009,NE,3,35-44,0.2788136600091125,101,91.11193887874417,0.0
2009,NE,4,45-54,0.26639205402614574,121,111.85366324238818,0.0
2009,NE,5,55-64,0.39266562244967773,83,77.16688920106955,0.0
2009,NE,6,65+,0.28672951904149485,89,82.4560459517666,0.0
2009,NH,1,18-24,0.1777497895210519,59,53.55512742336895,1.0
2009,NH,2,25-34,0.22954298776751136,79,72.25885426312594,1.0
2009,NH,3,35-44,0.27675391979882263,114,104.48417729031733,0.0
2009,NH,4,45-54,0.3117276070699233,140,127.44469807053376,0.0
2009,NH,5,55-64,0.328013024397028,112,103.3058878411549,0.0
2009,NH,6,65+,0.33391715373432695,82,76.08398187779636,0.0
2009,NJ,1,18-24,0.15739156883737113,66,60.18541005072359,0.0
2009,NJ,2,25-34,0.125279215553976,95,83.03192283202839,0.0
2009,NJ,3,35-44,0.31971501019213294,122,108.42273106182358,0.0
2009,NJ,4,45-54,0.328264642616033,134,120.69474327275533,0.0
2009,NJ,5,55-64,0.371402082428962,87,76.79929467758055,0.0
2009,NJ,6,65+,0.3640751459982667,86,79.7940374482375,0.0
2009,NM,1,18-24,0.11041299438541752,82,71.69081249565753,0.0
2009,NM,2,25-34,0.2559443465141186,96,81.41435353805775,0.0
2009,NM,3,35-44,0.21182268465275694,100,86.19833852470786,0.0
2009,NM,4,45-54,0.3391182449967214,120,103.5581536144541,0.0
2009,NM,5,55-64,0.20494899107185216,102,86.40629545003324,0.0
2009,NM,6,65+,0.2744562775271852,86,73.63192957666007,0.0
2009,NV,1,18-24,0.22787040270639125,65,56.72665540048978,0.0
2009,NV,2,25-34,0.15047048784467942,113,99.60463486779672,0.0
2009,NV,3,35-44,0.30899224907051437,115,99.21045204103501,0.0
2009,NV,4,45-54,0.35958390640385024,120,106.33478038094259,0.0
2009,NV,5,55-64,0.3257459662736982,101,90.67308826135313,0.0
2009,NV,6,65+,0.3268826477102067,78,72.87314852603205,0.0
2009,NY,1,18-24,0.18127905510509523,79,69.71335139847456,1.0
2009,NY,2,25-34,0.24972336603732598,103,88.58707813672663,0.7
2009,NY,3,35-44,0.2296479986832932,112,97.84354511211573,0.0
2009,NY,4,45-54,0.3219341572793257,108,96.55917853093358,0.0
2009,NY,5,55-64,0.36606269362301275,83,75.92267819528037,0.0
2009,NY,6,65+,0.30968459790102065,87,77.60269411724792,0.0
2009,OH,1,18-24,0.1524534527847917,64,60.09834205649065,0.0
2009,OH,2,25-34,0.24409965505252057,90,82.0841470890019,0.0
2009,OH,3,35-44,0.18125618835331608,104,94.48746401242386,0.0
2009,OH,4,45-54,0.28798446067163397,119,111.36109995380824,0.0
2009,OH,5,55-64,0.2663919555256757,87,80.98554974369955,0.0
2009,OH,6,65+,0.23827093412422895,91,87.10096346418035,0.0
2009,OK,1,18-24,0.17749970866713113,70,61.14744695899452,0.0
2009,OK,2,25-34,0.18736777675092667,105,90.52244570015306,0.0
2009,OK,3,35-44,0.20369826255847479,102,90.99919410336437,0.0
2009,OK,4,45-54,0.2338341883618657,122,107.27516490706992,0.0
2009,OK,5,55-64,0.2546249652765487,90,83.00237270356216,0.0
2009,OK,6,65+,0.2511424392150643,91,84.7137703100821,0.0
2009,OR,1,18-24,0.16924582894721993,59,52.42577378171927,0.0
2009,OR,2,25-34,0.23180224468504068,96,83.07149540841358,0.0
2009,OR,3,35-44,0.2615461967633379,106,95.02957288118087,0.0
2009,OR,4,45-54,0.32906267610353035,117,105.8459039901881,0.0
2009,OR,5,55-64,0.3002351456426745,100,90.2689565259884,0.0
2009,OR,6,65+,0.2987828412464304,93,86.81606622339484,0.0
2009,PA,1,18-24,0.14513292721860038,72,65.7789722119273,0.0
2009,PA,2,25-34,0.17638641687153087,89,80.31792169445012,0.0
2009,PA,3,35-44,0.22061492853637746,114,103.01175770125316,0.0
2009,PA,4,45-54,0.3207910805889022,114,104.47981231462829,0.0
2009,PA,5,55-64,0.3067043912995848,87,81.1729015839863,0.0
2009,PA,6,65+,0.32937536242850973,101,94.48572404334706,0.0
2009,RI,1,18-24,0.13817995174099543,79,71.28558137998397,0.0
2009,RI,2,25-34,0.19319717116414,99,83.8951097117197,0.0
2009,RI,3,35-44,0.20111473326472165,112,101.0065660879014,0.0
2009,RI,4,45-54,0.28147695059757,114,105.36403537317153,0.0
2009,RI,5,55-64,0.2662701193334619,101,92.42910909831099,0.0
2009,RI,6,65+,0.3796873421109365,89,81.70783742694245,0.0
2009,SC,1,18-24,0.16423805353784604,78,71.67896316954011,0.14285714285714285
2009,SC,2,25-34,0.2159814126384797,99,89.33049518972834,0.0
2009,SC,3,35-44,0.2013042134711428,119,107.06787692935326,0.0
2009,SC,4,45-54,0.28915523429938045,123,114.83978158458372,0.0
2009,SC,5,55-64,0.3194886840432273,94,88.20136418124656,0.0
2009,SC,6,65+,0.3521695035776155,84,77.40545682045752,0.0
2009,SD,1,18-24,0.15111669457011714,38,35.4256970757739,0.0
2009,SD,2,25-34,0.1898512878869847,83,75.81465861957055,0.0
2009,SD,3,35-44,0.3533633326595392,86,79.22911186757887,0.0
2009,SD,4,45-54,0.23514228993172612,101,92.36226209458887,0.0
2009,SD,5,55-64,0.35862270842762256,77,71.01541069106956,0.0
2009,SD,6,65+,0.2880167858019013,67,62.24569353378181,0.0
2009,TN,1,18-24,0.1745179972511246,60,56.05582489081254,0.0
2009,TN,2,25-34,0.1836401158939726,94,82.37167574715407,0.0
2009,TN,3,35-44,0.15142626420287147,106,99.29788066139999,0.0
2009,TN,4,45-54,0.2616350144991761,116,110.3861631106884,0.0
2009,TN,5,55-64,0.2711810252345761,93,85.65021899815991,0.0
2009,TN,6,65+,0.32560584206071336,88,83.19177037269148,0.0
2009,TX,1,18-24,0.1544239643461462,77,72.30405149719509,0.42857142857142855
2009,TX,2,25-34,0.1576398136812394,114,98.53771900421405,0.0
2009,TX,3,35-44,0.25248254050712526,110,95.344289903073,0.0
2009,TX,4,45-54,0.2880786954078243,103,90.9986106666674,0.0
2009,TX,5,55-64,0.3155111480923498,79,70.36041734755047,0.0
2009,TX,6,65+,0.2502191800752276,71,63.4456937213889,0.0
2009,UT,1,18-24,0.19678240666330862,92,84.61443157849628,0.2857142857142857
2009,UT,2,25-34,0.18505332539836714,146,127.86056508461395,0.0
2009,UT,3,35-44,0.26185137147967974,116,101.18984766959184,0.0
2009,UT,4,45-54,0.29112725113716686,104,93.18934992291787,0.0
2009,UT,5,55-64,0.27348433932233757,85,75.56239506206583,0.0
2009,UT,6,65+,0.3508535675316767,72,66.42029651949024,0.0
2009,VA,1,18-24,0.11059886376245186,79,71.06020743519204,0.0
2009,VA,2,25-34,0.25730281860482485,98,88.22857330464277,0.0
2009,VA,3,35-44,0.3079629317361417,115,103.07856291670402,0.0
2009,VA,4,45-54,0.31616459163028315,108,98.35019244001326,0.0
2009,VA,5,55-64,0.34206439217698265,83,75.3694673269492,0.0
2009,VA,6,65+,0.28470647951761735,78,72.70669873003929,0.0
2009,VT,1,18-24,0.08477717691099157,38,35.6677287762261,0.0
2009,VT,2,25-34,0.15927886993623055,79,72.46384965328126,0.0
2009,VT,3,35-44,0.2854494892491678,86,79.16490919287112,0.0
2009,VT,4,45-54,0.2140761427323241,116,108.39540064313685,0.0
2009,VT,5,55-64,0.30521783056918744,90,82.27623690858645,0.0
2009,VT,6,65+,0.385369798132235,58,53.07935001341237,0.0
2009,WA,1,18-24,0.11172331266394855,61,51.641360592337335,0.0
2009,WA,2,25-34,0.21592178158527767,102,88.35269673764692,0.0
2009,WA,3,35-44,0.30103654748413017,121,106.28438097593735,0.0
2009,WA,4,45-54,0.40483570910099065,116,103.85421470703191,0.0
2009,WA,5,55-64,0.3728411530948569,89,80.66203234093396,0.0
2009,WA,6,65+,0.2973337033099019,84,76.40956899670273,0.0
2009,WI,1,18-24,0.202672477466222,65,60.82365698038678,0.0
2009,WI,2,25-34,0.17193151709312585,84,73.11731265398137,0.0
2009,WI,3,35-44,0.24920112062587194,102,93.678110774863,0.0
2009,WI,4,45-54,0.3993641574734006,119,109.81302349919933,0.0
2009,WI,5,55-64,0.3717633119435124,87,79.95769380073354,0.0
2009,WI,6,65+,0.25935724587841286,91,87.77590182847908,0.0
2009,WV,1,18-24,0.28375487870754146,58,52.97419237521318,0.0
2009,WV,2,25-34,0.17399649029219252,86,80.15619006037446,0.0
2009,WV,3,35-44,0.2502617378522082,111,103.15926736693355,0.0
2009,WV,4,45-54,0.1953142911604245,121,116.18686032815972,0.0
2009,WV,5,55-64,0.2843416349245094,102,94.8790772267045,0.0
2009,WV,6,65+,0.38089947226382304,99,93.12652653954098,0.0
2009,WY,1,18-24,0.1555597210196675,37,33.834246933688,1.0
2009,WY,2,25-34,0.1826681170227986,84,76.6222518273007,0.1
2009,WY,3,35-44,0.13588051771238233,75,69.24559261315976,0.0
2009,WY,4,45-54,0.2973805027909607,107,99.31471736659913,0.0
2009,WY,5,55-64,0.25336353990326393,83,75.6509452746479,0.0
2009,WY,6,65+,0.3783219930875184,45,41.81469061649027,0.0
2012,AK,1,18-24,0.14278242701413207,54,46.731702618693205,0.0
2012,AK,2,25-34,0.16553170788212085,81,74.26897607798307,0.0
2012,AK,3,35-44,0.24174053213039412,83,78.4488126022613,0.0
2012,AK,4,45-54,0.33608684981287573,120,113.48883390499016,0.0
2012,AK,5,55-64,0.3981870945494314,106,101.87643603217538,0.0
2012,AK,6,65+,0.350877836901994,57,54.936894382176376,0.0
2012,AL,1,18-24,0.20656825282941313,58,55.59606046885481,0.0
2012,AL,2,25-34,0.1938560330958813,82,77.44880665181591,0.0
2012,AL,3,35-44,0.17622389700085012,78,74.97705887835107,0.0
2012,AL,4,45-54,0.232952732406009,98,94.6250987186639,0.0
2012,AL,5,55-64,0.33846759924950565,98,95.24230059947807,0.0
2012,AL,6,65+,0.4525286688764848,86,84.10154484688186,0.0
2012,AR,1,18-24,0.15026212283388243,53,48.6503867046223,1.0
2012,AR,2,25-34,0.24886404945019802,76,70.12027102193429,0.1
2012,AR,3,35-44,0.1773038233023575,69,65.04712895003216,0.0
2012,AR,4,45-54,0.23024776865519056,100,96.27123146043905,0.0
2012,AR,5,55-64,0.2733253464754023,102,98.27929488927433,0.0
2012,AR,6,65+,0.2672881925412945,100,98.4103005795661,0.0
2012,AZ,1,18-24,0.09680663612530044,61,55.39021867148893,1.0
2012,AZ,2,25-34,0.1949898591928176,89,79.18411027883158,0.1
2012,AZ,3,35-44,0.20665391275603381,85,77.46711911550759,0.0
2012,AZ,4,45-54,0.23892088872922373,98,91.75118598010619,0.0
2012,AZ,5,55-64,0.3186290130521289,86,78.94393296466181,0.0
2012,AZ,6,65+,0.4454553579657723,81,78.31265092318588,0.0
2012,CA,1,18-24,0.09069574978636931,65,58.63588982691857,0.0
2012,CA,2,25-34,0.21008966087931455,97,85.38729924924017,0.0
2012,CA,3,35-44,0.32319003777916067,95,86.92605732880843,0.0
2012,CA,4,45-54,0.33742337042407855,97,88.89153835712519,0.0
2012,CA,5,55-64,0.3257007102665312,77,71.90860127410723,0.0
2012,CA,6,65+,0.47133507621054743,69,66.12739132820754,0.0
2012,CO,1,18-24,0.1321920946778196,52,46.208879117929456,0.5714285714285714
2012,CO,2,25-34,0.2620856505580785,88,79.34899513410915,0.0
2012,CO,3,35-44,0.3220724671081956,91,83.61094923193625,0.0
2012,CO,4,45-54,0.23958481640474039,109,102.38154756898194,0.0
2012,CO,5,55-64,0.3751813509348634,94,87.91112249505031,0.0
2012,CO,6,65+,0.35225128794281396,67,64.64965304655196,0.0
2012,CT,1,18-24,0.14138509147641193,48,44.170717626568184,0.0
2012,CT,2,25-34,0.22676633462935042,75,67.79317572883153,0.0
2012,CT,3,35-44,0.2554055746753057,73,67.30953962488097,0.0
2012,CT,4,45-54,0.2721272805391292,114,105.66677434141384,0.0
2012,CT,5,55-64,0.3489318011186751,109,103.77965924750427,0.0
2012,CT,6,65+,0.3708572682515262,81,78.46853228591782,0.0
2012,DC,1,18-24,0.1788763453849978,62,53.71640020622449,0.0
2012,DC,2,25-34,0.2351362198600769,120,110.39637207740465,0.0
2012,DC,3,35-44,0.2735241830680378,96,88.84969528651543,0.0
2012,DC,4,45-54,0.2943620331234846,71,66.68777462781064,0.0
2012,DC,5,55-64,0.24463620025401966,87,83.43947826662735,0.0
2012,DC,6,65+,0.4493513640105605,64,61.48595392754298,0.0
2012,DE,1,18-24,0.2406821172040841,51,45.884920089688634,0.0
2012,DE,2,25-34,0.13775419864834676,79,73.59325313902984,0.0
2012,DE,3,35-44,0.22246883745785695,88,81.33603093422406,0.0
2012,DE,4,45-54,0.22874220424930852,94,89.10597158787924,0.0
2012,DE,5,55-64,0.24718782798261985,100,95.80817174105478,0.0
2012,DE,6,65+,0.5734780969301857,88,85.18068397630688,0.0
2012,FL,1,18-24,0.15922241546682142,44,41.371613067951884,0.0
2012,FL,2,25-34,0.16296874473572084,78,71.15819651727206,0.0
2012,FL,3,35-44,0.1343398876095223,85,78.13224431454218,0.0
2012,FL,4,45-54,0.18913729353487574,95,88.16283286526469,0.0
2012,FL,5,55-64,0.25639276659264126,85,80.0830909447393,0.0
2012,FL,6,65+,0.4037136631528952,113,111.35455641029581,0.0
2012,GA,1,18-24,0.10230265304004796,67,61.85689939279752,0.8571428571428571
2012,GA,2,25-34,0.3018454933517501,87,80.75765141967952,0.0
2012,GA,3,35-44,0.1639978171180781,90,85.17186383934762,0.0
2012,GA,4,45-54,0.2930488083967256,99,94.90772062649161,0.0
2012,GA,5,55-64,0.37835292350047833,86,83.67004682242171,0.0
2012,GA,6,65+,0.40419248053116263,71,68.72152901213964,0.0
2012,HI,1,18-24,0.05661901070218494,46,40.513101651176896,0.0
2012,HI,2,25-34,0.21239961387784856,80,69.8808715832104,0.0
2012,HI,3,35-44,0.26468521092734976,80,72.81092641336926,0.0
2012,HI,4,45-54,0.3336885761619095,92,83.13405600636722,0.0
2012,HI,5,55-64,0.3909891513004332,115,106.50361968701914,0.0
2012,HI,6,65+,0.39312890985051135,87,81.07320125275152,0.0
2012,IA,1,18-24,0.11201237655434468,43,39.93525825440038,0.2857142857142857
2012,IA,2,25-34,0.14772812329008161,65,58.43886783821985,0.0
2012,IA,3,35-44,0.2986780351458614,87,82.65074081218025,0.0
2012,IA,4,45-54,0.27654276079744644,101,97.0659421583687,0.0
